timestamp,external-temperature,month,day,longitude,latitude,modeled
2006-12-14 16:01:39,11.0,12,14,10.9961734,46.0115791,False
2006-12-14 20:02:12,10.0,12,14,10.9976137,46.0107367,False
2006-12-15 00:01:17,9.0,12,15,10.9982687,46.0104003,False
2006-12-15 04:02:22,10.0,12,15,10.998319,46.0104034,False
2006-12-15 08:02:32,10.0,12,15,10.9989638,46.0114656,False
2006-12-15 12:01:54,18.0,12,15,10.9992681,46.0099617,False
2006-12-15 16:01:41,11.0,12,15,10.9979017,46.0089038,False
2006-12-15 20:01:23,9.0,12,15,10.9979466,46.0103515,False
2006-12-16 00:01:23,10.0,12,16,10.9981307,46.010363,False
2006-12-16 04:01:51,10.0,12,16,10.9983063,46.0102109,False
2006-12-16 08:02:18,11.0,12,16,11.0000938,46.0111202,False
2006-12-16 12:03:06,14.0,12,16,10.9997325373504,46.010369206722864,False
2006-12-16 16:02:45,13.0,12,16,10.999373,46.0096218,False
2006-12-16 20:01:52,10.0,12,16,10.9989443,46.0093096,False
2006-12-17 00:01:52,12.0,12,17,10.99906,46.0104391,False
2006-12-17 04:01:40,10.0,12,17,10.9988171,46.0104107,False
2006-12-17 08:01:24,12.0,12,17,10.9999756,46.0110776,False
2006-12-17 12:03:08,14.0,12,17,10.997905,46.0100418,False
2006-12-17 16:02:48,13.0,12,17,10.9983151,46.0104915,False
2006-12-17 20:01:54,12.0,12,17,10.9977135,46.0107046,False
2006-12-18 00:02:09,13.0,12,18,10.9980845,46.0104637,False
2006-12-18 04:01:46,10.0,12,18,10.9984204,46.0097063,False
2006-12-18 08:02:17,11.0,12,18,10.999042,46.0103731,False
2006-12-18 12:01:12,11.0,12,18,10.9995588,46.0108801,False
2006-12-18 16:01:45,9.0,12,18,10.9983095,46.0101325,False
2006-12-18 20:02:22,11.0,12,18,10.9974505,46.0107021,False
2006-12-19 00:01:23,11.0,12,19,10.9981345,46.010306,False
2006-12-19 04:03:02,8.0,12,19,10.9993833,46.0079337,False
2006-12-19 08:01:25,9.0,12,19,11.0015094,46.009321,False
2006-12-19 12:02:54,13.0,12,19,10.9994051,46.0093609,False
2006-12-19 16:03:02,10.0,12,19,10.9983275,46.0105421,False
2006-12-19 20:03:10,10.0,12,19,10.99813986233259,46.009758986607146,False
2006-12-20 00:00:54,7.0,12,20,10.9979541,46.0089837,False
2006-12-20 04:02:12,6.0,12,20,11.0016791,46.0088491,False
2006-12-20 08:02:48,6.0,12,20,11.0006372,46.0088209,False
2006-12-20 12:02:47,10.0,12,20,11.0036517,46.0076594,False
2006-12-20 16:01:46,8.0,12,20,11.006015,46.006998,False
2006-12-20 20:03:05,4.0,12,20,11.0032286,46.0081748,False
2006-12-21 00:00:55,6.0,12,21,11.0025517,46.008573,False
2006-12-21 04:00:49,5.0,12,21,11.0022578,46.008645,False
2006-12-21 08:00:54,6.0,12,21,11.0031779,46.0078051,False
2006-12-21 12:01:39,11.0,12,21,11.0035166,46.0074146,False
2006-12-21 16:02:45,8.0,12,21,11.0049069,46.0069466,False
2006-12-21 20:02:54,9.0,12,21,11.002412,46.0064833,False
2006-12-22 00:03:10,6.0,12,22,11.00256965047149,46.00671099136952,False
2006-12-22 04:03:10,5.0,12,22,11.002727125970203,46.00693843002942,False
2006-12-22 08:02:15,7.0,12,22,11.002884,46.007165,False
2006-12-22 12:02:20,10.0,12,22,11.0052976,46.0068502,False
2006-12-22 16:03:08,7.0,12,22,11.00145450136729,46.00772186533765,False
2006-12-22 20:01:23,4.0,12,22,10.9976521,46.0085843,False
2006-12-23 00:01:54,7.0,12,23,10.9972805,46.0076106,False
2006-12-23 04:01:11,4.0,12,23,10.9976824,46.0086195,False
2006-12-23 08:02:22,9.0,12,23,10.9995736,46.0104061,False
2006-12-23 12:01:18,11.0,12,23,10.9992797,46.0103219,False
2006-12-23 16:01:54,10.0,12,23,10.9976086,46.0102637,False
2006-12-23 20:02:24,7.0,12,23,10.9980434,46.0103834,False
2006-12-24 00:00:55,10.0,12,24,10.9980332,46.0103285,False
2006-12-24 04:01:53,8.0,12,24,10.9981303,46.0106022,False
2006-12-24 08:01:47,9.0,12,24,10.9974591,46.0093415,False
2006-12-24 12:02:55,12.0,12,24,10.999524,46.010312,False
2006-12-24 16:01:52,10.0,12,24,10.9974811,46.010873,False
2006-12-24 20:01:42,10.0,12,24,10.9974097,46.0104951,False
2006-12-25 00:01:23,9.0,12,25,10.9974804,46.0106516,False
2006-12-25 04:02:17,9.0,12,25,10.9980039,46.0104816,False
2006-12-25 08:00:56,11.0,12,25,11.0007081,46.0111559,False
2006-12-25 12:02:24,12.0,12,25,11.0007385,46.0093233,False
2006-12-25 16:02:32,13.0,12,25,10.9998994,46.0086319,False
2006-12-25 20:01:11,10.0,12,25,10.9976909,46.0087332,False
2006-12-26 00:00:56,11.0,12,26,10.9979239,46.0087736,False
2006-12-26 04:00:54,9.0,12,26,10.9978425,46.0087951,False
2006-12-26 08:02:17,9.0,12,26,11.0007784,46.0075367,False
2006-12-26 12:02:39,13.0,12,26,10.9989454,46.0082674,False
2006-12-26 16:02:25,11.0,12,26,10.9932931,46.0053875,False
2006-12-26 20:02:18,9.0,12,26,10.9926778,46.0076106,False
2006-12-27 00:01:41,9.0,12,27,10.993598,46.008143,False
2006-12-27 04:01:24,7.0,12,27,10.9936986,46.0082429,False
2006-12-27 08:00:54,7.0,12,27,10.9953559,46.010711,False
2006-12-27 12:02:28,10.0,12,27,10.9970705,46.0087838,False
2006-12-27 16:03:06,10.0,12,27,10.997333232911084,46.009807247440406,False
2006-12-27 20:01:23,8.0,12,27,10.9975934,46.0108207,False
2006-12-28 00:01:54,8.0,12,28,10.9979289,46.0105648,False
2006-12-28 04:00:42,8.0,12,28,10.9978188,46.0099193,False
2006-12-28 08:01:42,9.0,12,28,10.9993926,46.0109157,False
2006-12-28 12:02:28,10.0,12,28,10.9973879,46.0098988,False
2006-12-28 16:02:55,9.0,12,28,10.9957197,46.0102949,False
2006-12-28 20:00:56,10.0,12,28,10.9937532,46.0098659,False
2006-12-29 00:02:33,8.0,12,29,10.993563,46.0103716,False
2006-12-29 04:02:07,7.0,12,29,10.9936714,46.0104388,False
2006-12-29 08:00:55,9.0,12,29,10.9945247,46.0090686,False
