event-id,visible,timestamp,location-long,location-lat,comments,external-temperature,height-above-ellipsoid,manually-marked-outlier,tag-tech-spec,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
181880601,true,2005-04-11 20:01:18.000,11.0705261,45.9949295,"",8.0,1301.28,,"3.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880602,true,2005-04-12 00:02:18.000,11.0710622,45.9949232,"",12.0,1354.79,,"9.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880603,true,2005-04-12 04:01:42.000,11.066167,45.9961827,"",10.0,1426.7,,"3.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880604,true,2005-04-12 08:01:42.000,11.0658112,45.9971776,"",12.0,1436.65,,"3.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880605,true,2005-04-12 12:03:10.000,,,"",11.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880606,true,2005-04-12 16:01:24.000,11.0688463,45.9934837,"",13.0,1357.82,,"4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880607,true,2005-04-12 20:00:48.000,11.0710845,45.9951274,"",10.0,1298.11,,"2.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880608,true,2005-04-13 00:02:10.000,11.0706285,45.9946252,"",12.0,1297.82,,"9.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880609,true,2005-04-13 04:02:19.000,11.071025,45.9950125,"",11.0,1318.79,,"3.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880610,true,2005-04-13 08:01:49.000,11.0673437,45.9963275,"",30.0,1372.23,,"6.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880611,true,2005-04-13 12:03:07.000,11.0663809,45.9965049,"",22.0,1364.3,,"2.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880612,true,2005-04-13 16:03:07.000,,,"",16.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880613,true,2005-04-13 20:02:21.000,11.0709482,45.9947282,"",13.0,1329.85,,"7.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880614,true,2005-04-15 04:01:24.000,11.0705985,45.9945757,"",11.0,1301.74,,"3.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880615,true,2005-04-15 08:01:51.000,11.0673433,45.9941839,"",24.0,1313.22,,"5.2",3.52,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880616,true,2005-04-15 12:01:43.000,,,"",16.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880617,true,2005-04-15 16:01:42.000,11.0674153,45.9969008,"",19.0,1389.91,,"6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880618,true,2005-04-15 20:01:23.000,11.0707271,45.9946981,"",11.0,1302.5,,"3.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880619,true,2005-04-16 00:02:55.000,11.0701004,45.9945062,"",12.0,1307.81,,"2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880620,true,2005-04-16 04:00:55.000,11.0700181,45.9958911,"",11.0,1296.74,,"3.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880621,true,2005-04-16 08:03:11.000,,,"",7.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880622,true,2005-04-16 12:01:43.000,,,"",6.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880623,true,2005-04-16 16:03:11.000,,,"",2.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880624,true,2005-04-16 20:01:43.000,,,"",4.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880625,true,2005-04-17 00:02:57.000,11.0665607,45.9962968,"",9.0,1410.28,,"3.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880626,true,2005-04-17 04:01:01.000,11.0656475,45.9958134,"",5.0,1432.99,,"9.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880627,true,2005-04-17 08:02:17.000,11.0701382,45.9913942,"",19.0,1415.38,,"15.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880628,true,2005-04-17 12:01:42.000,11.0678827,45.9909943,"",18.0,1223.35,,"3",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880629,true,2005-04-17 16:02:46.000,11.0703036,45.9918671,"",14.0,1225.55,,"2.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880630,true,2005-04-17 20:02:52.000,11.0691123,45.9928673,"",6.0,1225.2,,"2.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880631,true,2005-04-18 00:03:07.000,11.0700043,45.9937739,"",10.0,1293.29,,"4.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880632,true,2005-04-18 04:01:41.000,11.0710013,45.9950016,"",11.0,1293.55,,"2.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880633,true,2005-04-18 08:03:03.000,11.0665717,45.995934,"",18.0,1392.23,,"4.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880634,true,2005-04-18 12:03:11.000,,,"",22.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880635,true,2005-04-18 16:02:14.000,11.0678958,45.9952088,"",17.0,1318.57,,"9.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880636,true,2005-04-18 20:00:54.000,11.0695198,45.9940762,"",13.0,1296.98,,"4.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880637,true,2005-04-19 00:02:26.000,11.0704105,45.9946917,"",14.0,1294.85,,"4.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880638,true,2005-04-19 04:00:47.000,11.0705718,45.9948994,"",14.0,1301.74,,"3.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880639,true,2005-04-19 08:01:12.000,11.0673559,45.9941514,"",20.0,1309.76,,"9.8",3.52,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880640,true,2005-04-19 12:01:24.000,11.0665582,45.9962779,"",19.0,1409.52,,"3.4",3.52,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880641,true,2005-04-19 16:03:08.000,,,"",10.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880642,true,2005-04-19 20:01:48.000,11.0706489,45.9948816,"",11.0,1398.19,,"5.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880643,true,2005-04-20 00:03:10.000,,,"",9.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880644,true,2005-04-20 04:03:10.000,,,"",9.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880645,true,2005-04-20 08:00:55.000,11.0698212,45.9936839,"",17.0,1259.86,,"9.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880646,true,2005-04-20 12:00:56.000,11.0692629,45.9940392,"",23.0,1259.24,,"11.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880647,true,2005-04-20 16:03:10.000,,,"",17.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880648,true,2005-04-20 20:01:54.000,11.0704124,45.994939,"",11.0,1307.22,,"4.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880649,true,2005-04-21 00:00:48.000,11.0704851,45.9950054,"",12.0,1295.92,,"4.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880650,true,2005-04-21 04:01:46.000,11.068705,45.9964256,"",9.0,1304.69,,"6.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880651,true,2005-04-21 08:01:58.000,11.064624,45.9983318,"",23.0,1301.61,,"4.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880652,true,2005-04-21 12:01:52.000,11.0653362,45.9958041,"",23.0,1301.92,,"3",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880653,true,2005-04-21 16:01:53.000,11.065023,45.9973754,"",13.0,1301.42,,"6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880654,true,2005-04-21 20:00:48.000,11.0663279,45.9944469,"",15.0,1397.6,,"4.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880655,true,2005-04-22 00:01:53.000,11.0710074,45.994432,"",11.0,1389.46,,"4.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880656,true,2005-04-22 04:02:16.000,11.0693738,45.9939594,"",8.0,1306.74,,"16.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880657,true,2005-04-22 08:02:38.000,11.0665758,45.9932844,"",10.0,1459.87,,"15.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880658,true,2005-04-22 12:02:43.000,11.0653848,45.9959531,"",23.0,1463.87,,"3.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880659,true,2005-04-22 16:01:57.000,11.0651434,45.9956162,"",11.0,1465.29,,"9.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880660,true,2005-04-22 20:02:07.000,11.0563229,46.002264,"",10.0,1463.31,,"7.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880661,true,2005-04-23 00:00:54.000,11.0700079,45.9959549,"",7.0,1302.4,,"4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880662,true,2005-04-23 04:02:36.000,11.0700401,45.9943591,"",9.0,1302.75,,"2.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880663,true,2005-04-23 08:01:54.000,11.0706346,45.9926963,"",15.0,1304.74,,"5",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880664,true,2005-04-23 12:03:00.000,11.0646964,45.9951012,"",15.0,1300.92,,"4.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880665,true,2005-04-23 16:03:09.000,,,"",16.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880666,true,2005-04-23 20:02:55.000,11.0697469,45.9936621,"",14.0,1299.74,,"2.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880667,true,2005-04-24 00:03:11.000,,,"",13.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880668,true,2005-04-24 04:00:55.000,11.0693832,45.994007,"",13.0,1291.9,,"2.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880669,true,2005-04-24 08:01:13.000,11.0683435,45.995616,"",19.0,1290.14,,"7.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880670,true,2005-04-24 12:02:28.000,11.0659415,45.9961614,"",10.0,1417.86,,"3",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880671,true,2005-04-24 16:02:23.000,11.066641,45.9935445,"",16.0,1340.17,,"6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880672,true,2005-04-24 20:01:40.000,11.070903,45.9942674,"",11.0,1287.57,,"6.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880673,true,2005-04-25 00:03:08.000,,,"",10.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880674,true,2005-04-25 04:01:54.000,11.0712968,45.9946189,"",13.0,1298.49,,"4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880675,true,2005-04-25 08:03:06.000,,,"",13.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880676,true,2005-04-25 12:03:06.000,,,"",16.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880677,true,2005-04-25 16:02:46.000,11.0698235,45.992301,"",15.0,1294.35,,"7",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880678,true,2005-04-25 20:01:52.000,11.0707334,45.9949616,"",17.0,1299.23,,"5",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880679,true,2005-04-26 00:00:54.000,11.0708347,45.9949516,"",10.0,1300.3,,"2.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880680,true,2005-04-26 04:01:54.000,11.0707009,45.9949745,"",11.0,1311.74,,"4.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880681,true,2005-04-26 08:02:40.000,11.0699553,45.993556,"",22.0,1311.14,,"7.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880682,true,2005-04-26 12:03:04.000,,,"",33.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880683,true,2005-04-26 16:03:03.000,11.0666383,45.996273,"",17.0,1318.3,,"6.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880684,true,2005-04-26 20:01:54.000,11.0688089,45.9935873,"",15.0,1316.12,,"2.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880685,true,2005-04-27 00:01:43.000,11.0696971,45.9939839,"",11.0,1290.21,,"5.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880686,true,2005-04-27 04:01:52.000,11.0700671,45.9944307,"",10.0,1288.12,,"2.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880687,true,2005-04-27 08:01:52.000,11.0655197,45.9952296,"",21.0,1401.14,,"7.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880688,true,2005-04-27 12:03:06.000,,,"",27.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880689,true,2005-04-27 16:02:46.000,11.0656666,45.9975148,"",19.0,1400.45,,"3",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880690,true,2005-04-27 20:03:10.000,,,"",11.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880691,true,2005-04-28 00:00:54.000,11.0291763,46.0103963,"",11.0,1739.92,,"2.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880692,true,2005-04-28 04:01:41.000,11.0270096,46.0102628,"",8.0,1790.4,,"3.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880693,true,2005-04-28 08:00:54.000,11.0277152,46.0097194,"",23.0,1768.09,,"4.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880694,true,2005-04-28 12:01:42.000,,,"",20.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880695,true,2005-04-28 16:01:11.000,11.0277106,46.0096238,"",22.0,1767.24,,"5.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880696,true,2005-04-28 20:02:22.000,11.0275403,46.0108192,"",12.0,1776.54,,"2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880697,true,2005-04-29 00:01:53.000,11.0266232,46.0120654,"",13.0,1790.12,,"3.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880698,true,2005-04-29 04:00:47.000,11.0296361,46.0100075,"",12.0,1733.01,,"2.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880699,true,2005-04-29 08:03:11.000,11.0299021,46.0059189,"",23.0,1727.07,,"11.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880700,true,2005-04-29 12:03:11.000,11.0307181,46.0072345,"",20.0,1727.63,,"2.6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880701,true,2005-04-29 16:01:47.000,11.0339494,46.0085382,"",20.0,1729.47,,"4.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880702,true,2005-04-29 20:00:53.000,11.0319613,46.0086024,"",13.0,1715.63,,"2.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880703,true,2005-04-30 00:00:54.000,11.0337158,46.0086825,"",13.0,1729.28,,"3.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880704,true,2005-04-30 04:01:51.000,11.0339733,46.0078103,"",13.0,1729.77,,"2.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880705,true,2005-04-30 08:01:17.000,11.0313955,46.0056925,"",23.0,1756.93,,"6",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880706,true,2005-04-30 12:02:15.000,11.030932,46.0071644,"",29.0,1747.67,,"3.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880707,true,2005-04-30 16:02:48.000,11.0304308,46.0071481,"",22.0,1746.64,,"2.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880708,true,2005-04-30 20:00:53.000,11.0327576,46.0083209,"",14.0,1716.66,,"2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880709,true,2005-05-01 00:01:18.000,11.0338811,46.0090019,"",13.0,1724.18,,"3",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880710,true,2005-05-01 04:03:10.000,,,"",16.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880711,true,2005-05-01 08:01:44.000,11.0327209,46.0078365,"",22.0,1689.42,,"17",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880712,true,2005-05-01 12:03:10.000,,,"",22.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880713,true,2005-05-01 16:03:10.000,,,"",25.0,,,"25.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880714,true,2005-05-01 20:01:53.000,11.0326853,46.0083918,"",14.0,1690.98,,"2.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880715,true,2005-05-02 00:01:42.000,11.0317918,46.0077091,"",13.0,1732.29,,"3.4",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880716,true,2005-05-02 04:01:18.000,11.031769,46.0076305,"",12.0,1721.27,,"2.8",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
181880717,true,2005-05-02 08:03:05.000,11.0328572,46.0076622,"",21.0,1719.25,,"6.2",3.44,"gps","Capreolus capreolus","GSM01438","Agostino (M03)","EuroDeer: Roe deer in Italy 2005-2008"
